cell,setup,n_cell,n_ctl,dates_cell,dates_ctl,top_date_share_cell,top_date_share_ctl
sig_h1_dr&rs,engulf_absorb_rev,1,2,1,2,1.0,0.5
sig_h1_dr&rs,ppr×NS,217,1488,148,588,0.041474654377880185,0.02217741935483871
sig_h1_dr&rs,⚡G3-Abs,1,4,1,4,1.0,0.25
sig_h1_dr&rs,🌀Engulf-AbsRev,432,1508,260,595,0.02546296296296296,0.015251989389920425
sig_h1_dr&rs,🌉Z1G→T4,6,69,6,33,0.16666666666666666,0.2753623188405797
sig_h1_dr&rs,🎬StopVol-Confirm,485,728,304,419,0.020618556701030927,0.016483516483516484
sig_h1_dr&rs,🎯Cluster,78,541,60,305,0.10256410256410256,0.027726432532347505
sig_h1_dr&rs,🎯Confluence≥3,88,1551,68,624,0.045454545454545456,0.03159252095422308
sig_h1_dr&rs,🎯Confluence≥4,10,159,10,122,0.1,0.09433962264150944
sig_h1_dr&rs,🎯T1-RS-Dip,348,357,204,201,0.04885057471264368,0.047619047619047616
sig_h1_dr&rs,🎯T3-RS-Dip,821,548,356,295,0.03532277710109622,0.023722627737226276
sig_h1_dr&rs,🏆L34→L34,2,224,2,168,0.5,0.022321428571428572
sig_h1_dr&rs,👑Z1G-CROWN,55,341,19,140,0.5818181818181818,0.3812316715542522
sig_h1_dr&rs,📐RSI-Div,22,862,20,350,0.09090909090909091,0.0382830626450116
sig_h1_dr&rs,🔄DualReclaim,459,351,227,177,0.026143790849673203,0.045584045584045586
sig_h1_dr&rs,🔄DualReclaim deep,88,43,63,38,0.06818181818181818,0.046511627906976744
sig_h1_dr&rs,🥪T2G-Sandwich,1,167,1,123,1.0,0.041916167664670656
sig_h1_dr&rs,🧊Coil-Floor,2574,2644,687,709,0.015151515151515152,0.02118003025718608
sig_h1_dr&rs,🧺SEQ-20,7,264,7,170,0.14285714285714285,0.041666666666666664
sig_h1_dr&rs,🪨T1G-NB,26,232,24,179,0.11538461538461539,0.02586206896551724
rsi<35&rs,Atomic,73,22202,41,1214,0.1232876712328767,0.013332132240338709
rsi<35&rs,Atomic-R,5,145,5,82,0.2,0.08275862068965517
rsi<35&rs,D+L1,18,3002,13,811,0.2777777777777778,0.018654230512991338
rsi<35&rs,Engulf-Abs,8,602,8,260,0.125,0.18106312292358803
rsi<35&rs,G3+RL,53,761,26,255,0.1320754716981132,0.06438896189224705
rsi<35&rs,G3-gap,92,7028,41,1016,0.18478260869565216,0.03002276607854297
rsi<35&rs,G3→G3,75,5252,22,997,0.37333333333333335,0.02817974105102818
rsi<35&rs,G3→G3→RL,56,339,14,126,0.6428571428571429,0.25663716814159293
rsi<35&rs,G3→L46 🕐,122,10530,64,1152,0.10655737704918032,0.025925925925925925
rsi<35&rs,L34camp→REV,4,215,4,162,0.25,0.027906976744186046
rsi<35&rs,L43-TRIPLE,55,879,34,302,0.12727272727272726,0.06029579067121729
rsi<35&rs,ND→SC→L46 🕐,4,144,2,82,0.75,0.1597222222222222
rsi<35&rs,Parabola,1,49301,1,1279,1.0,0.004442100565911442
rsi<35&rs,QZ-Capit,316,6441,169,1104,0.03164556962025317,0.014594007141748177
rsi<35&rs,QZ-Capit-Rev,900,35383,325,1257,0.03333333333333333,0.010598309922844303
rsi<35&rs,RTB-Base,2668,17188,588,1248,0.025112443778110945,0.009367000232720503
rsi<35&rs,Spring,3,1274,3,602,0.3333333333333333,0.013343799058084773
rsi<35&rs,T1-CapBounce,1,144,1,119,1.0,0.027777777777777776
rsi<35&rs,Washout,1238,12845,362,1171,0.05977382875605816,0.016426625145971194
rsi<35&rs,Z11-T11,10,325,6,161,0.5,0.06461538461538462
rsi<35&rs,ZRT,11,2158,9,649,0.2727272727272727,0.026876737720111215
rsi<35&rs,Zone-Retest,461,64319,216,1283,0.039045553145336226,0.00845784293910042
rsi<35&rs,coil_floor,154,239,91,153,0.07142857142857142,0.03765690376569038
rsi<35&rs,🌀Engulf-AbsRev,30,1910,26,677,0.06666666666666667,0.013612565445026177
rsi<35&rs,🎬StopVol-Confirm,1,1212,1,560,1.0,0.013201320132013201
rsi<35&rs,🎯Cluster,23,596,18,326,0.21739130434782608,0.025167785234899327
rsi<35&rs,🎯Confluence≥3,39,1600,33,634,0.05128205128205128,0.030625
rsi<35&rs,🎯Confluence≥4,3,166,3,127,0.3333333333333333,0.09036144578313253
rsi<35&rs,🎯T1-RS-Dip,12,693,9,327,0.25,0.025974025974025976
rsi<35&rs,🎯T3-RS-Dip,60,1309,47,492,0.13333333333333333,0.020626432391138275
rsi<35&rs,👑Z1G-CROWN,26,370,3,149,0.9230769230769231,0.372972972972973
rsi<35&rs,📐RSI-Div,8,876,8,357,0.125,0.03767123287671233
rsi<35&rs,🔄DualReclaim deep,112,19,76,15,0.05357142857142857,0.10526315789473684
rsi<35&rs,🧊Coil-Floor,859,4359,329,869,0.027939464493597205,0.013764624913971095
rsi<35&rs,🧲Z9-HL,1,149,1,59,1.0,0.38926174496644295
rsi<35&rs,🧺SEQ-20,1,270,1,174,1.0,0.040740740740740744
rsi35-50&rs,Atomic,2680,19595,563,1199,0.02126865671641791,0.014136259249808625
rsi35-50&rs,Atomic-R,36,114,25,70,0.19444444444444445,0.043859649122807015
rsi35-50&rs,D+L1,627,2393,320,740,0.03987240829346093,0.020058503969912243
rsi35-50&rs,Engulf-Abs,75,535,52,241,0.13333333333333333,0.18504672897196262
rsi35-50&rs,FailedBear-Turn,39,140,36,106,0.05128205128205128,0.05714285714285714
rsi35-50&rs,G3+RL,130,684,80,229,0.06923076923076923,0.07163742690058479
rsi35-50&rs,G3-Abs,23,178,20,120,0.08695652173913043,0.06179775280898876
rsi35-50&rs,G3-gap,1561,5559,380,978,0.051889814221652786,0.026983270372369132
rsi35-50&rs,G3→G3,483,4844,188,980,0.11801242236024845,0.029108175061932286
rsi35-50&rs,G3→G3→RL,50,345,30,114,0.08,0.34492753623188405
rsi35-50&rs,G3→L46 🕐,1270,9382,425,1139,0.03622047244094488,0.028671924962694523
rsi35-50&rs,HighBase-15mDip,1261,5818,527,1014,0.022204599524187154,0.00979718116191131
rsi35-50&rs,L34camp→REV,32,187,27,150,0.09375,0.026737967914438502
rsi35-50&rs,L43-TRIPLE,114,820,56,299,0.07017543859649122,0.06951219512195123
rsi35-50&rs,ND→SC→L46 🕐,17,131,7,80,0.47058823529411764,0.11450381679389313
rsi35-50&rs,NS→SC,22,297,15,178,0.18181818181818182,0.06734006734006734
rsi35-50&rs,P55,1431,15125,569,1253,0.013976240391334731,0.00687603305785124
rsi35-50&rs,Parabola,11,49291,10,1279,0.18181818181818182,0.004443001765028098
rsi35-50&rs,QZ-Capit,1102,5655,492,1073,0.019963702359346643,0.016622458001768346
rsi35-50&rs,QZ-Capit-Rev,6373,29910,929,1254,0.009571630315393065,0.011133400200601806
rsi35-50&rs,Spring,105,1172,71,584,0.0761904761904762,0.011945392491467578
rsi35-50&rs,T1-CapBounce,24,121,22,104,0.08333333333333333,0.024793388429752067
rsi35-50&rs,Washout,330,13753,201,1181,0.030303030303030304,0.0199956373154948
rsi35-50&rs,Z-Absorb-Turn,2,31,2,29,0.5,0.06451612903225806
rsi35-50&rs,Z11-T11,47,288,33,144,0.14893617021276595,0.08680555555555555
rsi35-50&rs,ZRT,434,1735,218,601,0.03917050691244239,0.02363112391930836
rsi35-50&rs,ZRT🟢,4,8,4,7,0.25,0.25
rsi35-50&rs,Zone-Retest,11865,52915,1054,1283,0.01390644753476612,0.008088443730511197
rsi35-50&rs,coil_floor,239,154,153,91,0.03765690376569038,0.07142857142857142
rsi35-50&rs,engulf_absorb_rev,1,2,1,2,1.0,0.5
rsi35-50&rs,ppr×NS,188,1517,131,592,0.05319148936170213,0.02241265655899802
rsi35-50&rs,⚡G3-Abs,1,4,1,4,1.0,0.25
rsi35-50&rs,🌀Engulf-AbsRev,634,1306,360,563,0.028391167192429023,0.011485451761102604
rsi35-50&rs,🌉Z1G→T4,3,72,3,34,0.3333333333333333,0.2638888888888889
rsi35-50&rs,🌉v2 Z1G→T3/T6,2,73,2,37,0.5,0.2876712328767123
rsi35-50&rs,🎬StopVol-Confirm,267,946,196,493,0.026217228464419477,0.015856236786469344
rsi35-50&rs,🎯Cluster,172,447,132,259,0.029069767441860465,0.026845637583892617
rsi35-50&rs,🎯Confluence,1,1,1,1,1.0,1.0
rsi35-50&rs,🎯Confluence≥3,200,1439,130,616,0.05,0.030576789437109102
rsi35-50&rs,🎯Confluence≥4,22,147,20,112,0.09090909090909091,0.10204081632653061
rsi35-50&rs,🎯T1-RS-Dip,693,12,327,9,0.025974025974025976,0.25
rsi35-50&rs,🎯T3-RS-Dip,1309,60,492,47,0.020626432391138275,0.13333333333333333
rsi35-50&rs,🏆L34→L34,7,219,7,165,0.14285714285714285,0.0228310502283105
rsi35-50&rs,👑Z1G-CROWN,42,354,23,137,0.21428571428571427,0.4322033898305085
rsi35-50&rs,📐RSI-Div,471,413,229,226,0.050955414012738856,0.03389830508474576
rsi35-50&rs,🔄DualReclaim,769,41,300,39,0.02600780234070221,0.04878048780487805
rsi35-50&rs,🔄DualReclaim deep,19,112,15,76,0.10526315789473684,0.05357142857142857
rsi35-50&rs,🧊Coil-Floor,4359,859,869,329,0.013764624913971095,0.027939464493597205
rsi35-50&rs,🧲Z9-HL,10,140,4,58,0.7,0.36428571428571427
rsi35-50&rs,🧺SEQ-20,12,259,10,170,0.16666666666666666,0.03861003861003861
rsi35-50&rs,🪨T1G-NB,40,218,33,168,0.1,0.027522935779816515
rsi50-65&rs,Atomic,4697,17578,751,1186,0.020864381520119227,0.011264080100125156
rsi50-65&rs,Atomic-R,17,133,14,79,0.11764705882352941,0.07518796992481203
rsi50-65&rs,D+L1,298,2722,188,788,0.05704697986577181,0.019838354151359296
rsi50-65&rs,G3+RL,19,795,18,253,0.10526315789473684,0.061635220125786164
rsi50-65&rs,G3-Abs,25,176,17,123,0.28,0.03409090909090909
rsi50-65&rs,G3→G3,870,4457,375,939,0.03218390804597701,0.03881534664572583
rsi50-65&rs,G3→G3→RL,3,392,3,129,0.3333333333333333,0.3137755102040816
rsi50-65&rs,G3→L46 🕐,1763,8889,583,1116,0.019285309132161088,0.029249634379570254
rsi50-65&rs,HighBase-15mDip,3111,3968,792,890,0.01639344262295082,0.010584677419354838
rsi50-65&rs,L34camp→REV,2,217,2,162,0.5,0.027649769585253458
rsi50-65&rs,ND→SC→L46 🕐,5,143,5,81,0.2,0.16083916083916083
rsi50-65&rs,NS→SC,16,303,16,174,0.0625,0.07260726072607261
rsi50-65&rs,P55,3466,13090,817,1223,0.017022504327755338,0.007944996180290298
rsi50-65&rs,Parabola,16604,32698,1139,1258,0.005781739339918092,0.0051073460150467915
rsi50-65&rs,QZ-Capit,107,6650,92,1102,0.028037383177570093,0.014135338345864662
rsi50-65&rs,Spring,37,1240,29,596,0.08108108108108109,0.012096774193548387
rsi50-65&rs,Z-Absorb-Turn,7,26,7,24,0.14285714285714285,0.07692307692307693
rsi50-65&rs,ZRT,68,2101,58,642,0.07352941176470588,0.025226082817705855
rsi50-65&rs,Zone-Retest,2660,62120,787,1283,0.012781954887218045,0.008403090792015453
rsi50-65&rs,engulf_absorb_rev,2,1,2,1,0.5,1.0
rsi50-65&rs,ppr×NS,398,1307,260,535,0.017587939698492462,0.0252486610558531
rsi50-65&rs,🌀Engulf-AbsRev,1276,664,549,370,0.011755485893416929,0.02710843373493976
rsi50-65&rs,🌉Z1G→T4,9,66,9,29,0.1111111111111111,0.30303030303030304
rsi50-65&rs,🌉v2 Z1G→T3/T6,7,68,6,33,0.2857142857142857,0.3088235294117647
rsi50-65&rs,🎬StopVol-Confirm,553,660,340,398,0.0216998191681736,0.013636363636363636
rsi50-65&rs,🎯Cluster,37,582,33,322,0.05405405405405406,0.024054982817869417
rsi50-65&rs,🎯Confluence≥3,22,1617,22,638,0.045454545454545456,0.030303030303030304
rsi50-65&rs,🎯Confluence≥4,2,167,2,126,0.5,0.08982035928143713
rsi50-65&rs,🏆L34→L34,49,177,42,140,0.061224489795918366,0.022598870056497175
rsi50-65&rs,👑Z1G-CROWN,17,379,15,139,0.17647058823529413,0.42744063324538256
rsi50-65&rs,📐RSI-Div,372,512,202,254,0.03763440860215054,0.048828125
rsi50-65&rs,🔄DualReclaim,31,779,29,305,0.06451612903225806,0.025673940949935817
rsi50-65&rs,🧲Z9-HL,10,140,10,53,0.1,0.4142857142857143
rsi50-65&rs,🧺SEQ-20,57,214,42,152,0.08771929824561403,0.04672897196261682
rsi50-65&rs,🪨T1G-NB,145,113,115,99,0.034482758620689655,0.035398230088495575
rsi<35&conso,Atomic,442,21833,253,1207,0.029411764705882353,0.013511656666513992
rsi<35&conso,Atomic-R,12,138,12,80,0.08333333333333333,0.07971014492753623
rsi<35&conso,D+L1,51,2969,26,809,0.23529411764705882,0.018524755810037048
rsi<35&conso,Engulf-Abs,51,559,48,234,0.058823529411764705,0.19499105545617174
rsi<35&conso,FailedBear-Turn,6,173,6,129,0.16666666666666666,0.046242774566473986
rsi<35&conso,G3+RL,178,636,94,221,0.056179775280898875,0.07232704402515723
rsi<35&conso,G3-Abs,5,196,5,127,0.2,0.05612244897959184
rsi<35&conso,G3-gap,421,6699,208,989,0.047505938242280284,0.029407374234960443
rsi<35&conso,G3→G3,284,5043,126,979,0.16549295774647887,0.02577830656355344
rsi<35&conso,G3→G3→RL,72,323,32,113,0.3472222222222222,0.30340557275541796
rsi<35&conso,G3→L46 🕐,494,10158,259,1148,0.03643724696356275,0.02687536916715889
rsi<35&conso,L34camp→REV,6,213,6,158,0.16666666666666666,0.028169014084507043
rsi<35&conso,L43-TRIPLE,154,780,92,277,0.07792207792207792,0.06923076923076923
rsi<35&conso,ND→SC→L46 🕐,2,146,2,81,0.5,0.15753424657534246
rsi<35&conso,NS→SC,5,314,5,183,0.2,0.0732484076433121
rsi<35&conso,P55,208,16348,85,1265,0.1875,0.006361634450697333
rsi<35&conso,Parabola,7,49295,6,1279,0.2857142857142857,0.004442641241505224
rsi<35&conso,QZ-Capit,855,5902,399,1091,0.04093567251461988,0.010504913588614028
rsi<35&conso,QZ-Capit-Rev,4367,31916,897,1253,0.03618044424089764,0.007269081338513598
rsi<35&conso,RTB-Base,17678,2178,1223,803,0.009107365086548252,0.008723599632690543
rsi<35&conso,Spring,15,1262,13,599,0.2,0.01347068145800317
rsi<35&conso,T1-CapBounce,4,141,4,116,0.25,0.028368794326241134
rsi<35&conso,Washout,4634,9449,883,1115,0.022874406560207165,0.018943803577098104
rsi<35&conso,Z11-T11,43,292,31,146,0.20930232558139536,0.06506849315068493
rsi<35&conso,ZRT,89,2080,67,641,0.10112359550561797,0.027884615384615386
rsi<35&conso,ZRT🟢,1,11,1,11,1.0,0.09090909090909091
rsi<35&conso,Zone-Retest,2329,62451,690,1284,0.017604121940747102,0.008758866951690125
rsi<35&conso,coil_floor,44,349,29,188,0.13636363636363635,0.04011461318051576
rsi<35&conso,ppr×NS,10,1695,10,623,0.1,0.020058997050147492
rsi<35&conso,⚡G3-Abs,1,4,1,4,1.0,0.25
rsi<35&conso,🌀Engulf-AbsRev,11,1929,10,681,0.18181818181818182,0.01347848626231208
rsi<35&conso,🌉Z1G→T4,1,74,1,36,1.0,0.25675675675675674
rsi<35&conso,🎯Cluster,17,602,17,321,0.058823529411764705,0.026578073089700997
rsi<35&conso,🎯Confluence≥3,164,1475,129,601,0.036585365853658534,0.033220338983050844
rsi<35&conso,🎯Confluence≥4,12,157,12,123,0.08333333333333333,0.09554140127388536
rsi<35&conso,🎯T1-RS-Dip,6,699,5,327,0.3333333333333333,0.02575107296137339
rsi<35&conso,🎯T3-RS-Dip,27,1342,23,493,0.1111111111111111,0.022354694485842028
rsi<35&conso,🏆L34→L34,2,224,2,166,0.5,0.022321428571428572
rsi<35&conso,👑Z1G-CROWN,21,375,15,142,0.2857142857142857,0.416
rsi<35&conso,📐RSI-Div,3,881,3,358,0.3333333333333333,0.03745743473325766
rsi<35&conso,🔄DualReclaim deep,43,88,35,65,0.06976744186046512,0.06818181818181818
rsi<35&conso,🧊Coil-Floor,524,4694,249,883,0.03435114503816794,0.014273540690242864
rsi<35&conso,🧺SEQ-20,2,269,2,174,0.5,0.040892193308550186
rsi35-50&conso,Atomic,8053,14222,981,1141,0.01465292437600894,0.015117423709745465
rsi35-50&conso,Atomic-R,77,73,54,48,0.06493506493506493,0.0958904109589041
rsi35-50&conso,D+L1,1498,1522,590,605,0.018691588785046728,0.018396846254927726
rsi35-50&conso,Engulf-Abs,161,449,117,183,0.043478260869565216,0.23608017817371937
rsi35-50&conso,FailedBear-Turn,135,44,109,36,0.05185185185185185,0.06818181818181818
rsi35-50&conso,G3+RL,302,512,134,185,0.056291390728476824,0.095703125
rsi35-50&conso,G3-Abs,51,150,44,102,0.0392156862745098,0.06
rsi35-50&conso,G3-gap,4483,2637,854,619,0.03279054204773589,0.03450891164201744
rsi35-50&conso,G3→G3,1198,4129,423,922,0.07595993322203673,0.03463308307096149
rsi35-50&conso,G3→G3→RL,89,306,52,96,0.06741573033707865,0.38562091503267976
rsi35-50&conso,G3→L46 🕐,4014,6638,850,1074,0.027902341803687097,0.037511298583910814
rsi35-50&conso,HighBase-15mDip,2064,5015,721,980,0.01695736434108527,0.011365902293120638
rsi35-50&conso,L34camp→REV,99,120,83,99,0.030303030303030304,0.03333333333333333
rsi35-50&conso,L43-TRIPLE,325,609,151,233,0.06153846153846154,0.08702791461412152
rsi35-50&conso,ND→SC→L46 🕐,64,84,48,49,0.078125,0.21428571428571427
rsi35-50&conso,NS→SC,106,213,69,141,0.12264150943396226,0.09859154929577464
rsi35-50&conso,P55,2925,13631,910,1247,0.01094017094017094,0.007629667669283252
rsi35-50&conso,Parabola,59,49243,46,1279,0.05084745762711865,0.004447332615803262
rsi35-50&conso,QZ-Capit,2860,3897,867,943,0.011538461538461539,0.01667949704901206
rsi35-50&conso,QZ-Capit-Rev,22302,13981,1236,1187,0.006098107793023048,0.019598025892282385
rsi35-50&conso,Spring,556,721,382,397,0.012589928057553957,0.018030513176144243
rsi35-50&conso,T1-CapBounce,94,51,86,45,0.031914893617021274,0.0392156862745098
rsi35-50&conso,Washout,1055,13028,497,1174,0.012322274881516588,0.021108381946576604
rsi35-50&conso,Z-Absorb-Turn,10,23,10,22,0.1,0.08695652173913043
rsi35-50&conso,Z11-T11,166,169,103,91,0.08433734939759036,0.13609467455621302
rsi35-50&conso,ZRT,1439,730,538,368,0.02571230020847811,0.030136986301369864
rsi35-50&conso,ZRT🟢,9,3,9,3,0.1111111111111111,0.3333333333333333
rsi35-50&conso,Zone-Retest,35578,29202,1270,1272,0.005143628084771488,0.015683857270049995
rsi35-50&conso,coil_floor,166,227,111,131,0.04819277108433735,0.05286343612334802
rsi35-50&conso,engulf_absorb_rev,1,2,1,2,1.0,0.5
rsi35-50&conso,g3g3rl,1,4,1,3,1.0,0.5
rsi35-50&conso,ppr×NS,711,994,372,489,0.029535864978902954,0.022132796780684104
rsi35-50&conso,⚡G3-Abs,1,4,1,4,1.0,0.25
rsi35-50&conso,🌀Engulf-AbsRev,508,1432,305,593,0.027559055118110236,0.011871508379888268
rsi35-50&conso,🌉Z1G→T4,10,65,8,28,0.3,0.3076923076923077
rsi35-50&conso,🌉v2 Z1G→T3/T6,9,66,9,31,0.1111111111111111,0.3181818181818182
rsi35-50&conso,🎬StopVol-Confirm,231,982,181,502,0.030303030303030304,0.016293279022403257
rsi35-50&conso,🎯Cluster,221,398,169,233,0.027149321266968326,0.03015075376884422
rsi35-50&conso,🎯Confluence≥3,695,944,395,448,0.017266187050359712,0.048728813559322036
rsi35-50&conso,🎯Confluence≥4,71,98,66,70,0.04225352112676056,0.15306122448979592
rsi35-50&conso,🎯T1-RS-Dip,360,345,208,191,0.03333333333333333,0.028985507246376812
rsi35-50&conso,🎯T3-RS-Dip,952,417,414,221,0.02415966386554622,0.02877697841726619
rsi35-50&conso,🏆L34→L34,34,192,34,144,0.029411764705882353,0.026041666666666668
rsi35-50&conso,👑Z1G-CROWN,112,284,74,99,0.07142857142857142,0.5422535211267606
rsi35-50&conso,📐RSI-Div,320,564,175,276,0.05625,0.031914893617021274
rsi35-50&conso,🔄DualReclaim,332,478,170,233,0.03313253012048193,0.03347280334728033
rsi35-50&conso,🔄DualReclaim deep,10,121,8,81,0.2,0.049586776859504134
rsi35-50&conso,🧊Coil-Floor,3783,1435,805,484,0.014538725878932065,0.029965156794425088
rsi35-50&conso,🧲Z9-HL,17,133,15,50,0.11764705882352941,0.42857142857142855
rsi35-50&conso,🧺SEQ-20,38,233,35,154,0.07894736842105263,0.04721030042918455
rsi35-50&conso,🪨T1G-NB,31,227,27,173,0.0967741935483871,0.02643171806167401
rsi50-65&conso,Atomic,6866,15409,955,1157,0.02140984561607923,0.010837822052047504
rsi50-65&conso,Atomic-R,21,129,17,75,0.09523809523809523,0.07751937984496124
rsi50-65&conso,D+L1,1196,1824,532,654,0.01839464882943144,0.023574561403508772
rsi50-65&conso,G3+RL,20,794,20,252,0.05,0.061712846347607056
rsi50-65&conso,G3-Abs,74,127,56,92,0.10810810810810811,0.047244094488188976
rsi50-65&conso,G3→G3,1520,3807,551,892,0.04276315789473684,0.045705279747832936
rsi50-65&conso,G3→G3→RL,2,393,2,129,0.5,0.31297709923664124
rsi50-65&conso,G3→L46 🕐,2789,7863,780,1086,0.032628182144137687,0.026071473992114968
rsi50-65&conso,HighBase-15mDip,4043,3036,900,859,0.012861736334405145,0.016139657444005272
rsi50-65&conso,L34camp→REV,13,206,13,155,0.07692307692307693,0.02912621359223301
rsi50-65&conso,ND→SC→L46 🕐,27,121,25,68,0.07407407407407407,0.19008264462809918
rsi50-65&conso,NS→SC,72,247,60,144,0.06944444444444445,0.08502024291497975
rsi50-65&conso,P55,10769,5787,1217,1108,0.006407280156003343,0.017971315016416106
rsi50-65&conso,Parabola,24113,25189,1270,1265,0.004230083357524986,0.005399182182698797
rsi50-65&conso,QZ-Capit,299,6458,212,1084,0.023411371237458192,0.014555589965933726
rsi50-65&conso,Spring,249,1028,198,526,0.01606425702811245,0.014591439688715954
rsi50-65&conso,Z-Absorb-Turn,18,15,18,15,0.05555555555555555,0.06666666666666667
rsi50-65&conso,ZRT,122,2047,104,633,0.04918032786885246,0.025403028822667317
rsi50-65&conso,ZRT🟢,1,11,1,10,1.0,0.18181818181818182
rsi50-65&conso,Zone-Retest,6417,58363,1087,1283,0.011843540595293751,0.009029693470178023
rsi50-65&conso,engulf_absorb_rev,2,1,2,1,0.5,1.0
rsi50-65&conso,ppr×NS,743,962,401,455,0.017496635262449527,0.02494802494802495
rsi50-65&conso,🌀Engulf-AbsRev,1190,750,527,405,0.012605042016806723,0.025333333333333333
rsi50-65&conso,🌉Z1G→T4,21,54,16,24,0.19047619047619047,0.37037037037037035
rsi50-65&conso,🌉v2 Z1G→T3/T6,21,54,17,25,0.14285714285714285,0.3888888888888889
rsi50-65&conso,🎬StopVol-Confirm,407,806,273,450,0.02702702702702703,0.01240694789081886
rsi50-65&conso,🎯Cluster,55,564,50,311,0.05454545454545454,0.024822695035460994
rsi50-65&conso,🎯Confluence≥3,79,1560,76,622,0.0379746835443038,0.03141025641025641
rsi50-65&conso,🎯Confluence≥4,11,158,10,120,0.18181818181818182,0.0949367088607595
rsi50-65&conso,🏆L34→L34,111,115,94,96,0.036036036036036036,0.034782608695652174
rsi50-65&conso,👑Z1G-CROWN,28,368,26,130,0.07142857142857142,0.44021739130434784
rsi50-65&conso,📐RSI-Div,345,539,194,261,0.04057971014492753,0.04823747680890538
rsi50-65&conso,🔄DualReclaim,11,799,11,314,0.09090909090909091,0.025031289111389236
rsi50-65&conso,🧲Z9-HL,29,121,26,39,0.06896551724137931,0.47107438016528924
rsi50-65&conso,🧺SEQ-20,112,159,83,115,0.0625,0.06289308176100629
rsi50-65&conso,🪨T1G-NB,123,135,101,119,0.04065040650406504,0.02962962962962963
adx1&rs,Atomic,3141,19134,636,1189,0.026424705507800062,0.013013483850736907
adx1&rs,Atomic-R,12,138,9,82,0.3333333333333333,0.057971014492753624
adx1&rs,D+L1,50,2970,48,806,0.04,0.018518518518518517
adx1&rs,Engulf-Abs,3,607,3,262,0.3333333333333333,0.17957166392092258
adx1&rs,G3+RL,36,778,31,249,0.05555555555555555,0.06298200514138817
adx1&rs,G3-Abs,4,197,4,129,0.25,0.05583756345177665
adx1&rs,G3-gap,9,7111,9,1016,0.1111111111111111,0.03023484741949093
adx1&rs,G3→G3,793,4534,391,924,0.031525851197982346,0.037935597706219674
adx1&rs,G3→G3→RL,3,392,3,129,0.3333333333333333,0.3137755102040816
adx1&rs,G3→L46 🕐,1346,9306,489,1119,0.06537890044576523,0.019879647539222008
adx1&rs,HighBase-15mDip,894,6185,438,1032,0.015659955257270694,0.010509296685529508
adx1&rs,ND→SC→L46 🕐,1,147,1,82,1.0,0.1564625850340136
adx1&rs,P55,206,16350,150,1263,0.024271844660194174,0.00636085626911315
adx1&rs,Parabola,13687,35615,1107,1275,0.004895155987433331,0.004997894145725116
adx1&rs,QZ-Capit,25,6732,24,1108,0.08,0.013963161021984551
adx1&rs,QZ-Capit-Rev,123,36160,103,1257,0.024390243902439025,0.010785398230088495
adx1&rs,RTB-Base,10,19846,8,1251,0.2,0.008112465988108435
adx1&rs,Spring,1,1276,1,603,1.0,0.012539184952978056
adx1&rs,T1-CapBounce,1,144,1,118,1.0,0.027777777777777776
adx1&rs,Washout,3,14080,3,1183,0.3333333333333333,0.020241477272727272
adx1&rs,ZRT,21,2148,20,647,0.09523809523809523,0.027001862197392923
adx1&rs,Zone-Retest,483,64297,349,1284,0.010351966873706004,0.008460736892856587
adx1&rs,coil_floor,1,392,1,200,1.0,0.05102040816326531
adx1&rs,ppr×NS,164,1541,133,593,0.024390243902439025,0.021414665801427646
adx1&rs,🌀Engulf-AbsRev,249,1691,179,651,0.040160642570281124,0.01537551744529864
adx1&rs,🌉Z1G→T4,8,67,8,31,0.125,0.29850746268656714
adx1&rs,🌉v2 Z1G→T3/T6,4,71,4,36,0.25,0.29577464788732394
adx1&rs,🎬StopVol-Confirm,423,790,279,434,0.02127659574468085,0.017721518987341773
adx1&rs,🎯Cluster,3,616,3,332,0.3333333333333333,0.025974025974025976
adx1&rs,🎯Confluence≥3,1,1638,1,641,1.0,0.029914529914529916
adx1&rs,🎯Confluence≥4,1,168,1,128,1.0,0.08928571428571429
adx1&rs,🎯T1-RS-Dip,2,703,2,330,0.5,0.025604551920341393
adx1&rs,🎯T3-RS-Dip,15,1354,14,491,0.13333333333333333,0.024372230428360415
adx1&rs,🏆L34→L34,43,183,39,147,0.046511627906976744,0.0273224043715847
adx1&rs,👑Z1G-CROWN,16,380,16,141,0.0625,0.4263157894736842
adx1&rs,📐RSI-Div,46,838,36,350,0.10869565217391304,0.0405727923627685
adx1&rs,🔄DualReclaim,18,792,18,310,0.05555555555555555,0.025252525252525252
adx1&rs,🔄DualReclaim deep,2,129,2,87,0.5,0.046511627906976744
adx1&rs,🥪T2G-Sandwich,127,41,100,36,0.031496062992125984,0.0975609756097561
adx1&rs,🧊Coil-Floor,15,5203,14,897,0.13333333333333333,0.01422256390543917
adx1&rs,🧲Z9-HL,4,146,4,56,0.25,0.3972602739726027
adx1&rs,🧺SEQ-20,38,233,36,149,0.05263157894736842,0.04721030042918455
adx1&rs,🪨T1G-NB,91,167,83,129,0.03296703296703297,0.029940119760479042
adx2&rs,Atomic,710,21565,267,1208,0.029577464788732393,0.013540459077208439
adx2&rs,Atomic-R,15,135,13,80,0.2,0.06666666666666667
adx2&rs,D+L1,111,2909,71,804,0.10810810810810811,0.018219319353729804
adx2&rs,Engulf-Abs,34,576,26,251,0.14705882352941177,0.18055555555555555
